Country Name,Country Code,Year,Gender Gap Labor force participation % (15+age),Gender Gap Part time employment %,Gender Gap Self-employed %,Gender Gap Unemployment %,Gender Gap Vulnerable employment %,Gender Gap Wage and salaried workers %,Total Gender Gap %
Lithuania,LTU,1998,16.4339981079101,-7.08999919891359,5.346000671386697,3.5199995040892986,3.0750002861023003,-5.3460006713867045,15.938998699188101
Luxembourg,LUX,2011,15.051998138427798,-26.420000076293903,2.2970004081725994,-2.41799998283386,0.26699993014337053,-2.2970046997071023,-13.519006282091098
Mozambique,MOZ,1988,0,0,0,0,0,0,0
Mauritania,MRT,1969,0,0,0,0,0,0,0
Mauritius,MUS,1963,0,0,0,0,0,0,0
New Caledonia,NCL,1991,10.562999725341797,0,14.2110004425049,-2.9680004119872976,6.4070002436637505,-14.211006164550795,14.001993834972355
Netherlands,NLD,1965,0,0,0,0,0,0,0
Norway,NOR,1960,0,0,0,0,0,0,0
Nauru,NRU,2005,0,0,0,0,0,0,0
Nauru,NRU,1974,0,0,0,0,0,0,0
Pakistan,PAK,1971,0,0,0,0,0,0,0
Peru,PER,1982,0,0,0,0,0,0,0
Portugal,PRT,1987,0,-9.93999958038327,0,0,0,0,-9.93999958038327
Rwanda,RWA,1978,0,0,0,0,0,0,0
Senegal,SEN,2003,36.430995941162095,0,0.8059997558592968,-3.4039998054504403,-1.1259980201721973,-0.8059997558592968,31.90099811553946
Solomon Islands,SLB,1983,0,0,0,0,0,0,0
El Salvador,SLV,1982,0,0,0,0,0,0,0
Suriname,SUR,1999,29.28599929809581,0,9.583998680114698,-9.986001014709501,8.949000477790701,-9.583999633789105,28.248997807502604
Slovak Republic,SVK,1976,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,2005,59.92599678039551,0,16.330001831054602,-15.828999519348159,8.2720012664795,-16.330001831054602,52.36899852752685
Togo,TGO,2001,0.6279983520508097,0,-13.261001586913991,0.6110000610351598,-13.899000167846694,13.2609996795654,-12.660003662109316
Timor-Leste,TLS,1965,0,0,0,0,0,0,0
Uzbekistan,UZB,1991,24.569999694824205,0,-7.253000259399499,-0.41100025177001953,-10.701999664306701,7.2529983520507955,13.45699787139878
Vietnam,VNM,1976,0,0,0,0,0,0,0
Samoa,WSM,1990,17.3540000915527,0,0,0,0,0,17.3540000915527
Angola,AGO,1998,6.287002563476591,0,-29.966999053955092,-3.5279998779297017,-31.026000261306706,29.967000961303697,-28.266995668411212
Albania,ALB,1966,0,0,0,0,0,0,0
United Arab Emirates,ARE,1960,0,0,0,0,0,0,0
Argentina,ARG,1966,0,0,0,0,0,0,0
Argentina,ARG,1994,28.3029975891114,0,3.0430011749268004,-3.6960000991821005,-0.7400016784668004,-3.0429992675780966,23.866997718811202
Armenia,ARM,1966,0,0,0,0,0,0,0
Armenia,ARM,1983,0,0,0,0,0,0,0
Austria,AUT,1984,0,0,0,0,0,0,0
Azerbaijan,AZE,2012,6.534999847412102,-3.34999990463257,-8.464996337890696,-1.77099990844727,-10.565999984741197,8.464998245239297,-9.151998043060333
Bahrain,BHR,1963,0,0,0,0,0,0,0
Bahrain,BHR,1964,0,0,0,0,0,0,0
"Bahamas, The",BHS,2005,11.666000366210895,0,10.0849990844727,-1.7319993972778107,6.894000083208079,-10.084999084472699,16.828001052141165
Bosnia and Herzegovina,BIH,1981,0,0,0,0,0,0,0
Bolivia,BOL,2003,21.061000823974602,0,5.579998016357401,-2.03900003433227,4.992001533508297,-5.580001831054702,24.013998508453327
Bolivia,BOL,2006,19.699001312255803,0,5.187000274658196,-1.4689998626709002,4.6779994964599965,-5.187000274658203,22.908000946044893
Canada,CAN,1970,0,0,0,0,0,0,0
Curacao,CUW,1969,0,0,0,0,0,0,0
Curacao,CUW,1975,0,0,0,0,0,0,0
Czech Republic,CZE,2005,18.0850028991699,-7.39000034332277,9.880999565124501,-3.3419995307922408,6.84600031375893,-9.881004333496108,14.198998570442214
Djibouti,DJI,1997,32.314002990722706,0,1.9120025634765057,-1.7789998054504403,0.047998428344705246,-1.9120025634765057,30.583001613616972
Dominican Republic,DOM,1975,0,0,0,0,0,0,0
Estonia,EST,1996,17.0349998474122,0,6.941999912261931,1.319999694824249,4.64299976825714,-6.942001342773395,22.997997879982126
Ethiopia,ETH,1976,0,0,0,0,0,0,0
Ethiopia,ETH,1979,0,0,0,0,0,0,0
Fiji,FJI,1993,39.9120025634765,0,-3.6370010375975994,-3.3940000534057706,-4.4029989242553,3.6370010375975994,32.11500358581543
Georgia,GEO,1989,0,0,0,0,0,0,0
Guyana,GUY,2004,44.0380020141602,0,10.570001602172802,-4.975999832153301,8.429001331329303,-10.570003509521506,47.4910016059875
Hungary,HUN,2000,16.819999694824197,-5.26000022888188,8.5799989700318,1.3990001678466797,4.837000340223341,-8.5799942016601,17.79600474238404
Indonesia,IDN,1977,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,2001,58.8069972991944,0,-10.0589981079101,-10.899001121521,-15.292000293731704,10.0589981079101,32.61599588394169
Iraq,IRQ,2002,59.2220001220703,0,-7.255001068115305,2.36199998855591,-11.237001419067404,7.255001068115305,50.3469986915588
Israel,ISR,1976,0,0,0,0,0,0,0
Israel,ISR,1977,0,0,0,0,0,0,0
Israel,ISR,2008,13.986003875732507,0,8.83199977874754,-0.28999996185303,3.6850004270672807,-8.832000732421903,17.381003387272393
Italy,ITA,1966,0,0,0,0,0,0,0
Kazakhstan,KAZ,1964,0,0,0,0,0,0,0
Kazakhstan,KAZ,1992,12.633003234863196,0,-18.3429985046387,-0.41000002622603904,-19.5139997005463,18.343002319335895,-7.29099267721195
Kenya,KEN,2016,5.954002380371094,0,-31.0019989013672,-7.38100004196164,-30.876998901367195,31.002000808715803,-32.30399465560914
Kuwait,KWT,1989,0,0,0,0,0,0,0
Kuwait,KWT,2001,36.9939994812012,0,3.1589999198913583,-0.819999992847442,2.6110001243650993,-3.1590042114258097,38.784995321184404
Lebanon,LBN,1969,0,0,0,0,0,0,0
Lebanon,LBN,1992,50.685001373290994,0,29.7240009307862,-4.26099967956547,20.874000072479202,-29.72400283813481,67.29799985885612
Libya,LBY,1995,51.3960018157959,0,-7.987998962402401,-9.6900005340576,-11.352999687194902,7.987998962402401,30.353001594543397
Luxembourg,LUX,1990,34.21699905395499,-16.23000049591066,0,0,0,0,17.986998558044334
Morocco,MAR,1966,0,0,0,0,0,0,0
Malta,MLT,1989,0,0,0,0,0,0,0
Mauritania,MRT,1967,0,0,0,0,0,0,0
Mauritius,MUS,2006,34.77899932861331,-11.559999465942298,5.209000587463402,-9.94200038909909,2.727999746799501,-5.2089996337889914,16.005000174045833
Malawi,MWI,1998,2.6839981079100994,0,-12.077003479003906,-4.74200010299681,-12.7599968910217,12.077001571655202,-14.818000793457117
Nigeria,NGA,1960,0,0,0,0,0,0,0
Norway,NOR,1978,0,0,0,0,0,0,0
Nepal,NPL,2006,8.699996948242202,0,-17.7790069580078,0.53199994564056,-19.1510009765624,17.77899932861327,-9.919011712074166
New Zealand,NZL,2009,12.854999542236293,-22.0099983215332,8.734000205993699,0.1010003089904794,5.073999881744291,-8.734001159667997,-3.9799995422364347
Peru,PER,2001,21.252998352050795,0,-11.362003326416101,-0.04699993133545011,-16.3170003890991,11.3619995117188,4.888994216918945
Puerto Rico,PRI,1976,0,0,0,0,0,0,0
Puerto Rico,PRI,2005,22.221000671386697,0,19.145998001098604,2.142000198364199,9.247000724077232,-19.146003723144602,33.60999587178213
Russian Federation,RUS,1990,16.487003326415994,0,0,0,0,0,16.487003326415994
Senegal,SEN,1983,0,0,0,0,0,0,0
South Sudan,SSD,2017,3.0950012207030966,0,-7.708000183105497,-2.4729995727539986,-13.702998161315897,7.708000183105497,-13.080996513366799
Sint Maarten (Dutch part),SXM,2008,0,0,0,0,0,0,0
Thailand,THA,1980,0,0,0,0,0,0,0
Timor-Leste,TLS,2008,31.9179992675781,0,-3.2249984741209943,-1.8729996681213406,-4.137001037597599,3.2250003814697017,25.908000469207867
Turkey,TUR,1982,0,0,0,0,0,0,0
Tuvalu,TUV,2007,0,0,0,0,0,0,0
Tanzania,TZA,1992,3.1520004272460938,0,-5.230995178222599,-2.10800004005432,-5.8159934282303,5.229999780654911,-4.772988438606214
Tanzania,TZA,1990,3.1480026245117045,0,0,0,0,0,3.1480026245117045
Ukraine,UKR,2005,14.380996704101499,0,-4.439001083374102,0.6640000343322798,-3.000999748706901,4.438995361328097,12.043991267680873
Uzbekistan,UZB,1973,0,0,0,0,0,0,0
Vietnam,VNM,1993,9.169998168945298,0,-5.802001953125,-0.1859998703002903,-6.3759956359863,5.801999092102099,2.607999801635807
"Yemen, Rep.",YEM,1990,56.8939971923828,0,0,0,0,0,56.8939971923828
Aruba,ABW,1977,0,0,0,0,0,0,0
Andorra,AND,1975,0,0,0,0,0,0,0
United Arab Emirates,ARE,1979,0,0,0,0,0,0,0
United Arab Emirates,ARE,1986,0,0,0,0,0,0,0
Argentina,ARG,2014,26.317996978759794,-22.8099994659423,8.3759994506836,-1.90699958801269,5.890000045299502,-8.375999450683594,7.49099797010431
Antigua and Barbuda,ATG,1966,0,0,0,0,0,0,0
Belarus,BLR,1971,0,0,0,0,0,0,0
Belize,BLZ,1978,0,0,0,0,0,0,0
Belize,BLZ,1995,45.7410011291504,0,9.268001556396403,-8.008000373840298,4.369000196456998,-9.268005371093707,42.101997137069795
Bolivia,BOL,1963,0,0,0,0,0,0,0
Bolivia,BOL,2011,20.453002929687493,0,4.863998413085902,-0.7929999828338699,4.187998771667495,-4.8639984130860086,23.84800171852101
Brazil,BRA,1974,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1975,0,0,0,0,0,0,0
Bhutan,BTN,1974,0,0,0,0,0,0,0
Canada,CAN,1963,0,0,0,0,0,0,0
Caribbean small states,CSS,2017,21.524894669302505,0,10.5139840972662,-5.02339171406147,8.109656936605301,-10.513983090090193,24.611160899022344
Curacao,CUW,1986,0,0,0,0,0,0,0
Dominican Republic,DOM,1984,0,0,0,0,0,0,0
Algeria,DZA,1972,0,0,0,0,0,0,0
Ecuador,ECU,1960,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,2016,51.5260009765625,0,-4.177997589111296,-16.44199943542479,-14.536999225616398,4.178001403808594,20.54700613021861
Estonia,EST,1982,0,0,0,0,0,0,0
Ethiopia,ETH,1971,0,0,0,0,0,0,0
Fiji,FJI,2014,34.9240036010742,0,-2.8519973754883026,-3.5759997367858896,-3.5209999084471946,2.8519973754883026,27.827003955841114
"Micronesia, Fed. Sts.",FSM,1977,0,0,0,0,0,0,0
Guatemala,GTM,1978,0,0,0,0,0,0,0
Guatemala,GTM,1988,0,0,0,0,0,0,0
Honduras,HND,1979,0,0,0,0,0,0,0
Indonesia,IDN,2001,34.42000198364261,-20.7799987792969,-8.769001007080107,-1.8699998855590803,-11.9350004196167,8.7689990997314,-0.164999008178782
"Iran, Islamic Rep.",IRN,1985,0,0,0,0,0,0,0
Japan,JPN,1960,0,0,0,0,0,0,0
Lao PDR,LAO,1976,0,0,0,0,0,0,0
Liberia,LBR,1974,0,0,0,0,0,0,0
Lesotho,LSO,1971,0,0,0,0,0,0,0
Lesotho,LSO,1989,0,0,0,0,0,0,0
Lithuania,LTU,1966,0,0,0,0,0,0,0
Mexico,MEX,1960,0,0,0,0,0,0,0
Montenegro,MNE,2008,14.837001800537102,0,11.5750007629394,-2.114999771118203,9.0279996395111,-11.574996948242202,21.7500054836272
Mongolia,MNG,2004,11.358001708984396,0,4.417999267578196,0.3810000419616699,4.315998077392592,-4.418001174926697,16.054997920990157
Malaysia,MYS,1991,33.4400024414063,0,7.327001571655302,-0.98600006103515,5.7149996757508,-7.327003479003906,38.16900014877334
Nicaragua,NIC,2002,44.097999572753906,0,2.255996704101598,-2.227999687194899,-0.8950023651124042,-2.255996704101598,40.97499752044661
New Zealand,NZL,1985,0,0,0,0,0,0,0
Pakistan,PAK,1998,67.9799995422363,0,-12.0120010375976,-10.944000244140659,-12.9089965820312,12.011999130248995,44.127000808715835
Peru,PER,1972,0,0,0,0,0,0,0
French Polynesia,PYF,1978,0,0,0,0,0,0,0
French Polynesia,PYF,1981,0,0,0,0,0,0,0
Russian Federation,RUS,1976,0,0,0,0,0,0,0
Rwanda,RWA,1980,0,0,0,0,0,0,0
Senegal,SEN,1963,0,0,0,0,0,0,0
Singapore,SGP,1974,0,0,0,0,0,0,0
San Marino,SMR,1990,0,0,0,0,0,0,0
South Sudan,SSD,1969,0,0,0,0,0,0,0
Sao Tome and Principe,STP,2003,35.310001373291,0,-11.912998199462898,-15.5100002288818,-12.214000225067096,11.912998199462898,7.586000919342105
Slovak Republic,SVK,2012,17.459995269775398,-4.980000495910598,9.880000114440941,-0.9989995956419992,7.84800012409683,-9.879997253417898,19.328998163342675
Slovenia,SVN,2011,11.5929985046387,-8.130001068115298,6.256999969482401,-0.010000228881830608,3.4400000572205,-6.256996154785099,6.893001079559372
Sweden,SWE,2010,8.500003814697202,-14.909999847412202,8.520999431610061,0.14999961853026988,4.43899987637997,-8.521003723144602,-1.821000829339301
Togo,TGO,1983,0,0,0,0,0,0,0
Timor-Leste,TLS,1969,0,0,0,0,0,0,0
Tonga,TON,1971,0,0,0,0,0,0,0
Tanzania,TZA,1963,0,0,0,0,0,0,0
Uruguay,URY,1970,0,0,0,0,0,0,0
Vietnam,VNM,2000,8.941993713378906,0,-6.615997314453196,-0.14600014686583984,-6.73200225830081,6.616000175476101,2.063994169235162
Sweden,SWE,2002,7.944004058837905,-19.310001373291,9.610999584197959,0.8000001907348597,5.0360002219677,-9.611000061035199,-5.529997378587776
Angola,AGO,1960,0,0,0,0,0,0,0
Angola,AGO,1991,6.560997009277301,0,-27.8749961853027,-3.252000808715799,-28.614995956420792,27.874998092651296,-25.305997848510692
Andorra,AND,2002,0,0,0,0,0,0,0
Argentina,ARG,2011,26.399997711181705,-20.919999122619597,7.35599899292,-2.2579998970031703,4.359000265598201,-7.356002807617202,7.580995142459937
Australia,AUS,1974,0,0,0,0,0,0,0
Benin,BEN,1970,0,0,0,0,0,0,0
Burkina Faso,BFA,1974,0,0,0,0,0,0,0
Bulgaria,BGR,1964,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2015,22.747001647949197,6.01000022888184,1.3560009002685014,-4.918001174926697,0.06000041961669922,-1.3559951782226989,23.89900684356684
Belarus,BLR,2011,12.041000366210895,0,1.7320001125335698,0,0.9469998702407001,-1.7320022583007955,12.98799809068437
Belize,BLZ,1982,0,0,0,0,0,0,0
Brazil,BRA,1991,40.02500152587889,0,-0.38000106811519885,-2.7530002593994194,-4.4110007286071,0.38000106811519885,32.86100053787237
Canada,CAN,2009,9.896003723144503,-16.809999465942397,8.0890007019043,2.526999950408939,3.57599987834692,-8.088996887207102,-0.810992099344837
Switzerland,CHE,1985,0,0,0,0,0,0,0
Cote d'Ivoire,CIV,1978,0,0,0,0,0,0,0
Cameroon,CMR,1992,13.105995178222699,0,-17.878997802734403,2.8320002555847203,-21.584001064300594,17.87900018692018,-5.646003246307398
Cabo Verde,CPV,1981,0,0,0,0,0,0,0
Caribbean small states,CSS,1988,0,0,0,0,0,0,0
Caribbean small states,CSS,2000,26.4874950319833,0,9.063106068652903,-6.776957844317799,6.816418134257702,-9.063104749120797,26.52695664145531
Cyprus,CYP,1996,25.436000823974602,0,12.1019992828369,-1.8569998741149902,5.858001053333201,-12.101997375488196,29.437003910541517
Germany,DEU,1973,0,0,0,0,0,0,0
Djibouti,DJI,1973,0,0,0,0,0,0,0
Algeria,DZA,1961,0,0,0,0,0,0,0
Gabon,GAB,2013,17.0130004882812,0,-9.787000656127901,-14.459999084472699,-11.771000921726202,9.787002563476506,-9.217997610569096
Georgia,GEO,1999,17.363998413086,0,-1.3689994812012003,3.1529998779297,-2.9910030364988955,1.3689994812012003,17.525995254516808
Gibraltar,GIB,1999,0,0,0,0,0,0,0
Guinea-Bissau,GNB,1968,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2013,5.257999420165994,0,-8.563999176025398,-0.8350000381469798,-11.789000511169498,8.564002990722699,-7.365997314453182
Haiti,HTI,1971,0,0,0,0,0,0,0
Indonesia,IDN,2008,32.9109992980957,-14.609998703002898,-9.201999664306697,-1.44099998474121,-11.6479978561402,9.201999664306697,5.212002754211394
Iraq,IRQ,1992,68.2730016708374,0,-1.8260002136230966,2.6279997825622603,-4.204998970031703,1.8260002136230966,66.69600248336796
Iceland,ISL,1980,0,0,0,0,0,0,0
Israel,ISR,1995,21.7100028991699,0,10.31899976730346,-3.4090003967285503,3.81999962031842,-10.31900024414061,22.121001645922618
Jordan,JOR,1989,0,0,0,0,0,0,0
Cambodia,KHM,1984,0,0,0,0,0,0,0
Liberia,LBR,1978,0,0,0,0,0,0,0
Lesotho,LSO,1972,0,0,0,0,0,0,0
Mexico,MEX,2010,36.951000213623,-14.3500003814697,-1.4930000305175994,0.18999958038330078,-5.128000259399499,1.4930038452148011,17.663002967834302
Malta,MLT,1991,45.5389995574951,0,7.276000976562502,-0.38600015640259056,4.35899972915653,-7.2760009765625,49.511999130249045
Malta,MLT,2017,24.315002441406193,-17.3700008392334,11.977000713348378,-0.2749998569488499,6.88399963453412,-11.976997375488196,13.554004717618247
Montenegro,MNE,2017,12.886001586914105,-1.8299994468689,9.640998840331997,-1.5590000152587997,4.217000126838659,-9.640998840332003,13.71400225162506
Mozambique,MOZ,1978,0,0,0,0,0,0,0
Malawi,MWI,1968,0,0,0,0,0,0,0
Namibia,NAM,2016,6.794998168945298,-6.430000305175801,-10.697998046875,-2.854000091552699,-13.399999141693101,10.698005676269489,-15.888993740081816
Nepal,NPL,1968,0,0,0,0,0,0,0
Pakistan,PAK,2005,64.7119998931885,0,-8.024002075195298,-6.50699996948241,-8.984001159667898,8.023998260498,49.2209949493409
Saudi Arabia,SAU,2015,57.07499885559079,-0.9899998903274501,4.00800001621246,-19.117999315261788,2.0950001217424803,-4.008003234863196,39.061996553093294
Sudan,SDN,1962,0,0,0,0,0,0,0
Senegal,SEN,1993,40.8059997558594,0,-0.13999938964840197,-2.7600002288818297,-1.9820013046265004,0.13999938964840197,36.063998222351074
Togo,TGO,1995,2.753997802734304,0,-8.322998046875,0.5740000009536701,-8.915000915527301,8.322999954223699,-5.587001204490628
Tajikistan,TJK,1984,0,0,0,0,0,0,0
Tajikistan,TJK,2002,22.0529975891113,0,-9.571998596191499,-0.0399999618530007,-10.324998855590898,9.5719985961914,11.687998771667301
Uruguay,URY,1965,0,0,0,0,0,0,0
United States,USA,2007,13.767002105712898,-10.090001106262198,5.283999919891321,0.23000001907348988,2.2609998583793702,-5.283996582031307,6.168004214763574
"Venezuela, RB",VEN,1964,0,0,0,0,0,0,0
Zambia,ZMB,1994,11.902999877929588,0,-17.9879989624023,-2.0089988708495987,-18.454000473022404,17.98800039291384,-8.559998035430876
Angola,AGO,1997,6.406997680664105,0,-28.535999298095703,-3.6479988098144,-29.735004663467507,28.5360012054444,-26.976003885269108
Belgium,BEL,1990,24.2040023803711,-24.95000076293945,0,0,0,0,-0.7459983825683487
"Bahamas, The",BHS,1986,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,1995,22.5200004577636,0,-5.028999328613303,-6.486000061035103,-17.9800004959106,5.028999328613303,-1.9460000991821005
Belarus,BLR,2016,12.281997680664105,0,2.0399999618530305,-0.038000017404556996,1.3389998823404299,-2.0399932861327983,13.583004221320211
Belize,BLZ,1986,0,0,0,0,0,0,0
Bhutan,BTN,1975,0,0,0,0,0,0,0
Canada,CAN,1967,0,0,0,0,0,0,0
Switzerland,CHE,1979,0,0,0,0,0,0,0
Cabo Verde,CPV,1988,0,0,0,0,0,0,0
Costa Rica,CRI,1990,51.0279998779297,0,0,0,0,0,51.0279998779297
Caribbean small states,CSS,1968,0,0,0,0,0,0,0
Cyprus,CYP,1994,24.6199951171875,0,10.7070007324219,-1.1389999389648402,4.146999239921502,-10.70700073242189,27.627994418144173
Cyprus,CYP,2008,15.725002288818303,-7.5700006484985,12.753000259399402,-1.0760002136230495,5.1590007543564,-12.752998352050795,12.23800408840176
Dominican Republic,DOM,2004,33.53200149536129,0,22.056001663208004,-5.202000141143841,19.276997327804498,-22.055999755859403,47.60700058937055
Algeria,DZA,1995,65.918999671936,0,-0.9830017089844034,-3.765001296997095,-6.264000892639203,0.9830017089844034,55.889997482299705
Algeria,DZA,2010,55.666997909545906,0,8.934000015258803,-10.984000205993661,6.561998367309599,-8.933998107910199,51.24499797821045
"Egypt, Arab Rep.",EGY,1965,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,2007,50.723001480102496,0,-13.5460014343261,-13.61199951171875,-27.146000862121603,13.5460014343261,9.965001106262143
Fragile and conflict affected situations,FCS,1998,29.889990703695403,0,-11.027273917974696,-1.4105787545485198,-12.916111961555004,11.027274007744602,15.563300077361784
Fiji,FJI,1978,0,0,0,0,0,0,0
Faroe Islands,FRO,1970,0,0,0,0,0,0,0
Faroe Islands,FRO,1981,0,0,0,0,0,0,0
Guinea,GIN,1966,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2001,16.05500030517581,0,-10.505001068115192,-1.0609998703002903,-11.999000072479298,10.504999160766598,2.9949984550476287
Greenland,GRL,1976,0,0,0,0,0,0,0
Haiti,HTI,1970,0,0,0,0,0,0,0
Indonesia,IDN,2014,33.273998260498104,-16.0599975585938,-11.350997924804702,0.2699999809265101,-14.176001548766997,11.350997924804702,3.3079991340638166
Jamaica,JAM,1969,0,0,0,0,0,0,0
Japan,JPN,1989,0,0,0,0,0,0,0
Kazakhstan,KAZ,1984,0,0,0,0,0,0,0
Lebanon,LBN,1961,0,0,0,0,0,0,0
Liberia,LBR,1965,0,0,0,0,0,0,0
Libya,LBY,1982,0,0,0,0,0,0,0
Luxembourg,LUX,2014,14.104000091552706,-21.1400012969971,2.58699989318848,0.15000009536742986,0.37800005078315024,-2.5870056152344034,-6.508006781339738
Latvia,LVA,2008,14.828994750976605,-6.829998970031699,5.44600009918211,1.2990002632141104,2.34999978542327,-5.445999145507798,11.647996783256598
Monaco,MCO,2005,0,0,0,0,0,0,0
Madagascar,MDG,1993,4.8570022583007955,0,-4.095001220703097,-0.5229997634887704,-4.037000656128001,4.0950002670288015,0.2970008850097292
Mexico,MEX,2004,40.803001403808594,0,-0.930999755859304,-1.6319999694824299,-4.637000083923397,0.930999755859304,34.53400135040277
"Macedonia, FYR",MKD,1966,0,0,0,0,0,0,0
Malta,MLT,1975,0,0,0,0,0,0,0
Netherlands,NLD,1982,0,0,0,0,0,0,0
Pakistan,PAK,1976,0,0,0,0,0,0,0
Papua New Guinea,PNG,1973,0,0,0,0,0,0,0
Portugal,PRT,1960,0,0,0,0,0,0,0
Russian Federation,RUS,1966,0,0,0,0,0,0,0
Russian Federation,RUS,1967,0,0,0,0,0,0,0
Rwanda,RWA,2006,1.4199981689452983,0,-12.212005615234403,-0.6209999322891202,-12.483001232147203,12.211999893188441,-11.684008717536987
El Salvador,SLV,1984,0,0,0,0,0,0,0
San Marino,SMR,2000,0,0,0,0,0,0,0
Serbia,SRB,2013,16.9150009155274,-1.6399993896484002,7.124998092651399,-3.0459995269775,5.044000387191797,-7.125,17.2730004787447
Trinidad and Tobago,TTO,2015,22.5919990539551,-1.7599997520446697,13.060000419616701,-1.2479999065399103,8.763998791575501,-13.060005187988295,28.347993418574426
Ukraine,UKR,1962,0,0,0,0,0,0,0
Uruguay,URY,1990,30.802001953125,0,0,0,0,0,30.802001953125
Samoa,WSM,2012,15.627000808715799,-6.970001220703203,-1.535003662109304,-2.5540003776550293,-1.2630010843277972,1.535003662109304,4.839998126029769
"Yemen, Rep.",YEM,1960,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,1993,56.9339981079101,0,-3.183998107910199,5.516000032424921,-4.9019999504089,3.183998107910199,57.54799818992612
Albania,ALB,2001,21.96499633789071,0,-9.835998535156207,-11.178998947143597,-13.527997970581097,9.8360004425049,-2.741998672485291
Argentina,ARG,2015,25.9860038757325,0,7.923999786376999,-1.8330001831054705,5.5539992451668,-7.9240036010742045,29.706999123096622
Antigua and Barbuda,ATG,1974,0,0,0,0,0,0,0
Austria,AUT,2009,13.684997558593807,-25.260000228881896,4.642000198364201,0.40000009536742986,0.6520003080368095,-4.641998291015597,-10.523000359535246
Azerbaijan,AZE,2017,6.569995880127003,-9.299999237060499,-10.25800323486331,-0.7300000190734801,-14.4869995117187,10.258001327514702,-17.947004795074285
Burundi,BDI,1993,-0.6209945678710938,0,-8.111999511718693,1.06700003147125,-8.945006847381592,8.112000346183779,-8.49900054931635
Belgium,BEL,1987,0,-23.32999944686891,0,0,0,0,-23.32999944686891
Belarus,BLR,1972,0,0,0,0,0,0,0
Bolivia,BOL,1971,0,0,0,0,0,0,0
Chile,CHL,2017,23.8369979858398,-13.560001373290998,0.6869983673095987,-0.86100006103515,-2.259999990463303,-0.6870040893553977,7.155990839004552
China,CHN,1967,0,0,0,0,0,0,0
Cameroon,CMR,1961,0,0,0,0,0,0,0
Cameroon,CMR,1985,0,0,0,0,0,0,0
Cameroon,CMR,2013,10.593002319335895,0,-16.5640029907226,-1.7380001544952397,-17.772002220153794,16.563999176025398,-8.91700387001034
"Congo, Dem. Rep.",COD,2002,2.2989959716796875,0,2.454002380371101,-1.2980000972747905,-0.3809995651245046,-2.454002380371101,0.619996309280392
Colombia,COL,1968,0,0,0,0,0,0,0
Colombia,COL,2012,25.1230010986328,-17.340000152587898,0.15699768066399855,-5.2769999504089204,-3.1739983558654004,-0.15699768066399855,-0.6679973602294211
Caribbean small states,CSS,1976,0,0,0,0,0,0,0
Cuba,CUB,1994,34.066001892089794,0,-6.8320007324218,-7.952000141143819,7.251999989151989,6.832000732421889,33.366001740098056
Cuba,CUB,2004,30.651996612548807,0,21.0790004730224,-0.5609998703003001,12.107999704778189,-21.07899475097649,42.19900216907261
Denmark,DNK,2017,8,-13.3299999237061,5.87099981307986,-0.3689999580383301,2.7610001564026003,-5.87100219726571,-2.9380021095276803
Estonia,EST,1979,0,0,0,0,0,0,0
Finland,FIN,1973,0,0,0,0,0,0,0
Gabon,GAB,1986,0,0,0,0,0,0,0
United Kingdom,GBR,1969,0,0,0,0,0,0,0
Georgia,GEO,1974,0,0,0,0,0,0,0
Georgia,GEO,2015,19.8280029296875,0,-0.9059982299803977,3.2189998626708984,-1.2189989089965962,0.9059982299803977,21.828003883361802
Ghana,GHA,1993,5.501998901367202,0,-14.294006347656207,-0.9879999160766602,-15.735998153686495,14.29399967193607,-11.22200584411609
"Gambia, The",GMB,1994,24.7830009460449,0,-14.818000793457003,-6.00499963760378,-15.012998580932603,14.8179988861084,3.7650008201599157
Greece,GRC,1993,30.536994934081996,-8.57000064849856,2.8009986877441975,-8.05400037765499,-4.160000801086397,-2.8009986877441975,9.752993106842048
Grenada,GRD,2003,0,0,0,0,0,0,0
Guatemala,GTM,1995,46.4239959716797,0,-5.667999267578196,-1.6130000352859502,-10.167999267578097,5.667997360229499,34.64299476146696
Guam,GUM,2000,23.767997741699197,0,-4.130001068115298,-2.0569992065428995,-6.758001446724002,4.129997253417997,14.952993273734995
Croatia,HRV,1970,0,0,0,0,0,0,0
Lao PDR,LAO,1968,0,0,0,0,0,0,0
Lao PDR,LAO,2001,2.041999816894503,0,-6.727996826171903,0.19700002670287997,-6.874998092651396,6.72799968719479,-4.635995388031127
Liechtenstein,LIE,2013,0,0,0,0,0,0,0
Lithuania,LTU,1980,0,0,0,0,0,0,0
Monaco,MCO,1999,0,0,0,0,0,0,0
Madagascar,MDG,2006,4.675003051757798,0,-4.429000854492202,-0.25500011444091975,-6.407997131347599,4.429000377655039,-1.9879946708678835
Malawi,MWI,1961,0,0,0,0,0,0,0
